TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-05-23 12:31:12.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-6FB5
2023-05-23 12:31:13.773,0,-0.1135193257761159,0.07133199575502566,0,0,0.2492312242216229,0.1911274755970955,0,0,0.2797121475502232,0.3531109839911029,0,0,0.148138095492322,-0.05185751779585959,0,0,-0.1266091333787137,-0.3106630695368232,0,0,800.6227106227107,804.2490842490843,0,818.7545787545788,636.2271062271062,0.451965,-0.112549,0.893005,-0.433655,-0.635529,2.586975,1,4,1,1,4,84.000000
2023-05-23 12:31:14.783,0,0.07531586803759464,0.3272095797915108,0,0,0.4334988954139392,0.2603155841643879,0,0,0.256007558756649,0.3877351793588639,0,0,0.1275447552021542,-0.05552964438360983,0,0,-0.2957107613398799,-0.3659845684991368,0,1623.809523809524,808.2783882783883,807.8754578754579,1624.212454212454,765.5677655677656,685.7875457875458,0.452271,-0.117920,0.876770,4.157104,-0.590668,4.104767,1,4,1,1,4,84.000000
2023-05-23 12:31:15.773,0,-0.02139452759837829,-0.03914528559420551,0,0,0.2691755310319257,-0.4233514185488651,0,0,0.3976733569812477,-0.09021609237900542,0,0,0.1246138171560873,-0.09242364829053316,0,0,-0.1930708324592589,-0.4350990756640648,0,21.75824175824176,794.5787545787546,802.2344322344322,18.53479853479854,733.3333333333334,619.3040293040293,0.450928,-0.130188,0.899719,-0.284119,-0.725250,3.259888,1,4,1,1,4,84.000000
2023-05-23 12:31:16.773,0,-0.009816379704087904,0.2156954329612335,0,0,0.2075225845396698,0.02926309706779047,0,0,0.3940258064436494,0.1720281831692673,0,0,0.05833088998735469,-0.1361343779328998,0,0,-0.1049230102130739,-0.3436710161015816,0,0,792.1611721611722,803.4432234432235,0,810.2930402930403,671.2820512820513,0.420288,-0.128967,0.904358,2.609406,-1.742096,3.730927,1,4,1,1,4,84.000000
2023-05-23 12:31:17.775,0,0.09297831881502913,0.118055283287404,0,0,0.3628268988974633,0.08366645803198568,0,0,0.5125348557057273,0.3063239211399405,0,0,0.08065649782311049,-0.04220020205019586,0,0,-0.1297309572439445,-0.5558306551927082,0,1624.212454212454,801.8315018315019,807.0695970695971,1624.212454212454,874.3589743589744,729.7069597069598,0.423279,-0.098022,0.911499,0.628052,-0.328979,2.886047,1,4,1,1,4,84.000000
2023-05-23 12:31:18.847,0,-0.07324216614743297,0.06187205852200691,0,0,0.2010564931919145,-0.04264454663246145,0,0,0.5157476986239515,0.3688739762853271,0,0,0.197131236338634,-0.08019517034543279,0,0,-0.0593381449190997,-0.4615770585110601,0,0,795.3846153846154,801.8315018315019,0,809.4871794871796,682.1611721611722,0.416931,-0.118042,0.895020,1.368256,1.614990,3.588867,1,4,1,1,4,84.000000
2023-05-23 12:31:19.866,0,0.00296563404653365,-0.01751487034495051,0,0,0.4160787830518986,-0.2931151479375494,0,0,0.5370514503046182,0.1592410438135915,0,0,0.1956253829414609,-0.1006872705004302,0,0,-0.0904784998140236,-0.467769023606767,0,1623.809523809524,810.2930402930403,791.3553113553114,1624.212454212454,854.6153846153846,699.0842490842491,0.407715,-0.141968,0.880310,-4.987030,-0.912170,0.194397,1,4,1,1,4,84.000000
2023-05-23 12:31:20.881,0,0.1710801491066553,0.5063554699646423,0,0,0.3439472897785733,-0.03332449142733129,0,0,0.4640336951986679,0.1440165621638789,0,0,0.1202766302672247,-0.1341748067896608,0,0,-0.2310529192786196,-0.5463355171678025,0,0,807.4725274725275,794.981684981685,0,775.2380952380953,614.0659340659341,0.432678,-0.105347,0.915039,3.910370,-1.502838,6.676788,1,4,1,1,4,84.000000
2023-05-23 12:31:21.870,0,0.08478070636789904,0.5211100781240557,0,0,-0.02024064938479335,0.2134393719264409,0,0,0.2762612596045548,0.2097549606074529,0,0,0.1844219766313273,-0.06992187935725641,0,0,-0.2736142419316234,-0.4895974806930468,0,53.18681318681319,797.8021978021978,803.4432234432235,47.94871794871795,842.9304029304029,664.8351648351648,0.415833,-0.162109,0.882629,2.213135,0.209351,4.403839,1,4,1,1,4,84.000000
2023-05-23 12:31:22.826,0,-0.390807966905361,-0.2728679974123904,0,0,-0.08699484970905516,0.1659302761434489,0,0,0.1207079165490608,0.3270936740377586,0,0,0.1846505844026581,-0.07664392286940792,0,0,-0.2007013762900013,-0.5851250516305013,0,17.72893772893773,812.3076923076924,799.8168498168499,16.92307692307692,761.5384615384615,569.3406593406594,0.419678,-0.169678,0.884583,1.450500,-1.450500,3.117828,1,4,1,1,4,84.000000
